age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,blue-collar,single,unknown,no,10648,yes,no,cellular,23,oct,1399,20,154,18,failure,no
91,unemployed,married,unknown,no,25008,yes,no,cellular,21,feb,1465,17,152,11,success,no
70,services,divorced,tertiary,no,18399,yes,no,telephone,28,mar,2220,8,225,6,unknown,no
88,student,divorced,primary,no,632,yes,yes,telephone,5,feb,390,32,340,11,other,no
80,retired,divorced,secondary,no,9171,yes,no,cellular,29,feb,1936,47,387,11,other,no
79,student,single,secondary,no,2398,no,no,cellular,20,sep,2806,43,318,11,success,no
89,entrepreneur,married,secondary,no,28358,no,no,unknown,30,dec,458,45,50,1,unknown,no
94,blue-collar,married,tertiary,no,10208,no,no,unknown,1,dec,193,33,121,10,unknown,no
36,technician,divorced,secondary,no,49681,yes,no,cellular,12,jan,2122,23,207,16,unknown,no
92,unemployed,married,unknown,no,75244,no,no,unknown,14,sep,1209,31,356,3,success,no
19,services,single,unknown,no,42889,yes,yes,cellular,24,jul,1003,19,334,15,other,no
23,unknown,divorced,unknown,no,30354,yes,no,telephone,8,jun,1136,41,123,9,success,no
46,housemaid,single,unknown,no,69728,no,no,cellular,21,dec,1917,26,275,6,failure,no
58,management,single,tertiary,no,32643,no,no,unknown,3,oct,645,17,20,1,unknown,no
68,self-employed,married,tertiary,no,6521,yes,no,cellular,8,oct,2834,2,36,16,unknown,yes
22,management,divorced,unknown,no,15736,yes,no,cellular,4,may,2854,19,235,1,other,no
58,management,single,unknown,no,28798,no,no,unknown,14,jul,2410,40,204,6,unknown,yes
79,unknown,divorced,secondary,no,31601,no,yes,telephone,16,nov,1932,27,56,2,unknown,no
47,unknown,divorced,primary,no,73607,yes,no,cellular,26,aug,1738,38,65,8,unknown,no
79,entrepreneur,single,tertiary,no,28101,yes,no,telephone,29,jun,2651,8,204,14,failure,no
44,admin.,married,tertiary,no,43711,no,no,unknown,5,jun,1894,2,61,3,unknown,yes
67,services,married,secondary,no,36274,no,no,unknown,19,may,214,3,280,16,other,no
69,entrepreneur,divorced,unknown,no,6156,yes,no,cellular,20,jul,130,32,377,13,success,no
66,student,married,primary,no,17835,yes,no,unknown,27,jan,2808,10,222,18,failure,no
79,unemployed,divorced,tertiary,no,19351,no,yes,cellular,5,feb,2195,5,296,3,success,no
77,blue-collar,divorced,tertiary,no,51812,no,no,cellular,17,dec,453,42,150,9,unknown,no
71,unemployed,single,unknown,no,31240,yes,no,unknown,21,oct,1955,21,97,9,failure,no
22,admin.,divorced,tertiary,no,56148,yes,no,unknown,8,sep,1081,40,195,16,other,no
26,entrepreneur,single,primary,no,74236,yes,no,unknown,13,jun,384,4,107,7,unknown,no
51,management,married,tertiary,no,73683,yes,no,unknown,28,dec,2408,32,296,5,failure,no
53,admin.,single,primary,no,74585,yes,no,telephone,13,apr,862,38,257,8,other,no
37,management,married,tertiary,no,23980,no,no,cellular,10,feb,496,24,111,5,unknown,no
80,technician,single,secondary,no,6012,no,no,telephone,5,aug,732,13,137,14,success,no
84,retired,married,secondary,no,27406,yes,no,unknown,13,may,947,42,217,6,failure,no
47,admin.,divorced,secondary,no,7171,no,yes,cellular,27,oct,1699,36,94,15,other,no
86,admin.,single,secondary,no,75901,no,no,telephone,11,sep,2398,47,68,11,other,no
87,retired,married,tertiary,no,44480,yes,yes,unknown,9,dec,2941,7,167,17,other,no
20,technician,single,unknown,no,3496,yes,no,telephone,1,mar,206,7,393,16,other,no
66,housemaid,divorced,tertiary,no,11394,no,yes,cellular,10,dec,1326,13,383,11,other,no
59,unknown,married,primary,no,73987,no,no,telephone,5,nov,2123,48,341,19,success,no
41,unemployed,divorced,tertiary,no,37332,yes,no,cellular,3,jun,2868,46,273,1,failure,no
61,management,single,unknown,no,12058,yes,yes,unknown,11,jan,480,39,130,11,unknown,no
18,unemployed,divorced,unknown,no,-3282,no,no,unknown,10,dec,2100,29,151,4,failure,no
71,entrepreneur,married,primary,no,54257,yes,yes,unknown,29,nov,2230,13,8,6,success,yes
69,entrepreneur,divorced,secondary,no,26288,yes,no,telephone,5,dec,5,25,131,11,other,no
53,entrepreneur,divorced,unknown,no,30748,no,no,cellular,12,jul,2488,25,104,8,success,no
55,student,married,unknown,no,58811,yes,no,telephone,18,jan,2994,15,60,18,other,no
61,retired,married,secondary,no,54849,no,yes,telephone,22,sep,1106,10,388,9,failure,yes
64,unemployed,divorced,secondary,no,77571,no,no,telephone,27,jul,1148,14,80,1,failure,no
46,self-employed,single,tertiary,no,-3080,yes,no,cellular,27,dec,1371,15,159,3,success,no
68,unemployed,divorced,secondary,no,20139,no,no,unknown,5,jun,1079,17,204,17,success,no
58,technician,divorced,primary,no,27999,yes,no,telephone,9,mar,109,7,273,5,other,no
81,services,married,unknown,no,52140,yes,no,cellular,23,jul,1117,34,215,13,failure,no
65,self-employed,married,secondary,no,28864,yes,no,cellular,20,apr,1279,6,61,17,success,no
94,technician,married,unknown,no,42153,no,no,cellular,16,dec,1119,5,199,15,failure,no
39,services,married,primary,no,79623,yes,no,telephone,5,sep,1197,27,277,18,other,no
34,housemaid,divorced,secondary,no,-2444,no,no,cellular,27,oct,1399,8,345,16,failure,no
22,unemployed,married,secondary,no,17651,yes,no,unknown,3,aug,350,23,300,17,failure,no
78,management,married,secondary,no,55739,yes,no,cellular,21,apr,2492,46,43,17,success,yes
23,entrepreneur,single,secondary,no,8005,no,no,telephone,29,jun,2994,4,301,7,success,no
70,unemployed,single,secondary,no,18930,yes,no,cellular,18,aug,1184,2,168,11,other,no
34,unknown,single,tertiary,no,12434,no,no,unknown,2,mar,1141,1,84,7,unknown,no
76,blue-collar,single,primary,no,31093,yes,no,cellular,16,mar,2733,3,312,1,success,no
56,management,divorced,primary,no,73327,no,yes,cellular,3,apr,1777,32,122,1,failure,no
71,retired,single,tertiary,no,77324,no,no,unknown,15,nov,860,35,142,16,unknown,no
65,unknown,single,tertiary,no,30956,yes,no,unknown,19,dec,2729,2,329,13,unknown,no
54,entrepreneur,single,secondary,no,70899,yes,no,telephone,9,oct,1142,23,15,16,success,no
65,services,divorced,secondary,no,33643,yes,no,cellular,21,dec,2632,25,122,6,success,no
85,self-employed,divorced,unknown,no,6545,no,no,unknown,25,apr,1816,11,256,1,success,yes
94,student,divorced,secondary,no,57636,yes,no,telephone,20,jan,1021,42,396,14,unknown,no
44,services,single,primary,no,42365,yes,yes,telephone,6,aug,1161,13,29,12,other,no
44,retired,divorced,secondary,no,10763,no,no,unknown,21,jul,2575,22,169,2,unknown,no
89,housemaid,divorced,tertiary,no,-1465,no,no,telephone,7,sep,2638,6,4,9,unknown,no
80,retired,single,unknown,no,69956,no,no,telephone,18,mar,130,22,240,1,unknown,yes
69,admin.,divorced,secondary,no,71181,no,no,telephone,10,nov,272,13,372,0,other,no
64,retired,divorced,tertiary,no,58086,yes,yes,cellular,17,apr,2911,36,145,9,other,no
38,housemaid,divorced,secondary,no,15202,no,no,telephone,22,dec,1889,26,334,13,other,no
74,unemployed,single,secondary,no,-3225,no,no,unknown,1,may,1362,37,384,15,other,no
92,housemaid,divorced,primary,no,53489,yes,no,telephone,10,mar,2508,17,207,15,success,no
59,unknown,married,tertiary,no,77424,no,no,telephone,20,oct,1454,37,221,3,success,yes
65,unknown,divorced,tertiary,no,39701,no,no,cellular,24,aug,38,29,113,10,other,no
44,retired,single,tertiary,no,59371,yes,no,cellular,27,sep,1896,26,272,7,failure,no
89,services,married,primary,no,26692,no,no,telephone,11,feb,1565,42,244,13,other,no
50,technician,married,unknown,no,9729,yes,yes,unknown,3,dec,364,16,86,12,unknown,no
93,housemaid,single,secondary,no,10835,yes,no,telephone,9,feb,2549,39,27,10,unknown,no
52,retired,divorced,primary,yes,73686,yes,no,cellular,1,may,959,23,161,19,other,no
33,self-employed,single,tertiary,no,23867,yes,yes,cellular,16,nov,664,34,364,19,other,no
53,admin.,single,unknown,no,39747,yes,no,unknown,7,mar,881,29,37,19,unknown,no
83,technician,single,primary,no,64308,no,no,telephone,4,jul,280,22,232,2,success,no
93,technician,married,tertiary,no,10240,no,no,cellular,26,sep,1887,19,379,10,success,yes
73,student,divorced,primary,no,32180,no,no,telephone,25,apr,599,8,208,2,unknown,no
34,management,single,unknown,no,57531,yes,no,telephone,19,nov,2288,22,203,0,failure,no
37,blue-collar,divorced,tertiary,no,35763,no,no,telephone,5,mar,1308,27,93,14,other,no
25,entrepreneur,married,secondary,no,63249,yes,no,cellular,13,apr,2482,38,25,13,unknown,no
35,services,divorced,primary,no,8443,no,yes,unknown,14,oct,2393,13,176,9,other,no
35,unknown,single,tertiary,no,40240,no,yes,unknown,28,dec,1505,10,361,11,unknown,no
35,unknown,married,tertiary,no,30139,no,no,telephone,8,may,1615,48,154,7,other,yes
19,blue-collar,married,secondary,no,33139,no,no,unknown,18,mar,2089,20,255,5,success,no
93,management,married,tertiary,no,78649,no,no,unknown,27,jul,1106,14,196,14,unknown,no
89,entrepreneur,married,unknown,no,62377,yes,no,telephone,19,oct,1291,46,64,9,other,no
68,housemaid,single,tertiary,no,65522,no,no,unknown,15,nov,1588,49,123,12,unknown,no
27,housemaid,single,tertiary,no,162,no,no,unknown,12,nov,554,17,343,0,success,no
92,student,divorced,tertiary,no,73663,yes,no,unknown,10,dec,978,29,369,9,other,no
31,blue-collar,married,tertiary,no,5443,yes,no,unknown,23,feb,2498,47,335,4,failure,no
43,technician,divorced,primary,no,1069,no,yes,unknown,9,oct,1460,20,331,11,other,no
64,technician,married,primary,no,77375,no,no,cellular,22,mar,2402,29,100,7,other,no
47,unknown,divorced,primary,no,38987,yes,no,unknown,28,oct,2432,49,244,5,failure,no
73,housemaid,divorced,primary,no,21723,yes,no,telephone,14,apr,1687,37,67,7,unknown,no
59,retired,single,unknown,no,49626,yes,no,cellular,25,nov,776,1,350,15,success,no
21,unemployed,married,unknown,no,75236,no,no,unknown,26,jun,464,45,223,5,success,yes
28,blue-collar,divorced,unknown,no,16490,yes,no,cellular,23,jul,142,11,140,16,other,no
41,housemaid,divorced,primary,no,20255,yes,no,unknown,7,dec,2722,33,93,2,success,no
84,retired,married,primary,no,68344,no,no,unknown,18,sep,154,40,31,3,success,no
54,entrepreneur,divorced,unknown,no,4545,no,no,unknown,4,nov,1568,4,298,19,success,no
19,management,married,tertiary,no,13568,yes,no,cellular,2,aug,2485,20,169,13,unknown,no
29,unemployed,divorced,secondary,no,14265,yes,no,telephone,13,sep,728,33,170,16,other,no
38,housemaid,single,unknown,no,64191,no,no,unknown,21,may,728,3,235,12,failure,no
86,technician,single,secondary,no,54714,yes,no,cellular,20,sep,2384,12,68,8,unknown,no
88,housemaid,divorced,secondary,no,25139,yes,no,cellular,5,mar,2248,5,129,1,unknown,no
81,student,single,secondary,no,17536,yes,no,unknown,7,oct,2206,39,57,1,failure,no
85,entrepreneur,divorced,tertiary,no,71082,no,no,unknown,7,jan,1821,37,324,12,unknown,no
60,unknown,single,tertiary,no,24009,no,no,telephone,26,sep,2150,27,279,6,success,no
71,admin.,single,primary,no,52221,yes,no,telephone,30,may,1666,15,266,2,unknown,no
79,unknown,married,primary,no,17534,no,no,cellular,25,feb,766,33,326,7,other,no
90,unemployed,married,tertiary,no,73930,yes,yes,unknown,2,jul,266,8,111,12,failure,no
29,student,single,tertiary,no,24699,yes,no,cellular,21,feb,705,42,106,10,success,yes
18,retired,divorced,primary,no,48485,yes,no,telephone,13,jan,1603,10,107,17,unknown,no
89,retired,divorced,secondary,no,26591,yes,no,unknown,20,dec,1738,7,164,17,other,yes
50,unemployed,married,unknown,no,69256,yes,no,unknown,14,may,1453,25,167,1,success,no
81,self-employed,married,primary,no,72786,yes,no,telephone,3,jun,424,44,124,15,failure,no
85,unknown,single,unknown,no,66241,no,no,unknown,22,feb,1758,41,311,11,unknown,no
31,management,divorced,secondary,yes,40285,no,no,cellular,25,aug,955,5,300,1,other,no
31,admin.,divorced,primary,no,49030,no,no,unknown,2,may,605,37,341,15,success,no
26,blue-collar,single,secondary,no,30810,yes,no,cellular,23,may,2298,18,57,16,other,no
90,admin.,married,primary,no,9544,no,no,cellular,27,sep,1539,30,301,2,unknown,yes
43,self-employed,divorced,secondary,yes,4943,no,no,unknown,27,may,2290,3,48,10,failure,no
66,admin.,single,secondary,no,50615,no,no,cellular,7,feb,2479,5,31,7,unknown,yes
34,student,single,primary,no,50236,yes,no,telephone,4,aug,1264,44,139,17,success,no
85,entrepreneur,divorced,secondary,no,48611,yes,no,telephone,12,mar,140,8,365,16,failure,no
77,management,single,unknown,no,39507,no,no,unknown,12,oct,2045,20,46,13,other,no
20,retired,single,unknown,no,60703,yes,no,unknown,16,jul,1046,26,259,15,failure,yes
42,unknown,married,tertiary,no,34550,no,no,cellular,13,aug,2437,35,66,11,unknown,no
38,unknown,married,tertiary,no,51937,yes,no,cellular,28,may,2257,49,139,4,unknown,no
29,admin.,married,unknown,no,59795,no,yes,cellular,4,aug,500,35,150,1,unknown,no
71,unknown,married,tertiary,no,18221,yes,yes,telephone,18,sep,181,49,167,1,success,no
18,unemployed,divorced,tertiary,no,36984,yes,no,cellular,19,apr,12,30,139,19,success,no
18,self-employed,married,tertiary,no,3529,no,no,unknown,30,mar,1259,43,122,17,other,no
62,technician,divorced,secondary,no,43374,yes,no,cellular,7,dec,1865,25,246,11,failure,no
63,blue-collar,divorced,unknown,no,56333,no,no,telephone,6,dec,1207,43,110,8,failure,no
65,housemaid,divorced,primary,no,52294,yes,no,telephone,26,jul,2157,22,61,0,other,no
24,technician,divorced,unknown,no,16306,no,no,unknown,1,jul,858,2,71,4,failure,no
27,blue-collar,divorced,unknown,no,47071,yes,no,unknown,5,dec,2402,40,247,0,unknown,yes
32,student,married,tertiary,no,72343,yes,no,cellular,21,may,935,46,333,10,other,no
57,student,divorced,tertiary,no,18997,yes,no,telephone,5,jun,737,14,35,0,other,no
28,retired,divorced,primary,no,28697,yes,no,telephone,18,jul,1163,35,60,8,other,no
73,technician,single,unknown,no,57231,yes,no,unknown,28,apr,1400,4,108,12,unknown,no
63,housemaid,married,secondary,no,-1709,yes,yes,cellular,29,jun,114,31,168,5,success,no
62,technician,single,secondary,no,62615,yes,no,cellular,19,may,1014,6,397,1,unknown,no
30,admin.,married,primary,no,31321,yes,no,unknown,6,feb,365,12,188,17,failure,no
44,housemaid,married,primary,no,49357,yes,no,cellular,21,feb,351,1,16,17,failure,no
67,housemaid,divorced,secondary,no,14798,no,no,unknown,5,nov,1974,43,292,3,success,no
78,housemaid,single,secondary,no,74140,no,no,telephone,30,may,519,9,236,12,failure,no
30,entrepreneur,single,secondary,no,50424,yes,no,unknown,7,jul,2401,4,284,6,unknown,no
29,management,divorced,secondary,no,56396,no,no,cellular,7,nov,1061,37,332,1,success,no
46,housemaid,single,secondary,no,46950,no,no,cellular,19,oct,2841,44,395,5,success,no
37,technician,married,unknown,no,64135,yes,no,unknown,7,nov,674,47,219,18,unknown,yes
48,admin.,married,unknown,no,10211,no,no,cellular,15,jun,1318,44,152,18,success,no
25,student,married,secondary,no,52494,yes,no,unknown,5,aug,289,14,319,8,other,no
41,unknown,married,secondary,no,70821,no,no,unknown,28,sep,1882,6,267,19,failure,no
92,unemployed,divorced,unknown,no,4956,yes,yes,telephone,13,apr,1416,9,10,0,other,no
56,blue-collar,divorced,tertiary,no,36579,no,no,telephone,4,jul,1220,37,209,19,failure,no
50,services,divorced,unknown,no,-2756,no,no,telephone,18,jun,2335,43,348,19,other,no
59,technician,single,secondary,no,43902,yes,no,telephone,24,jun,420,22,303,17,success,no
32,entrepreneur,single,primary,no,37382,yes,no,telephone,22,mar,2377,49,88,3,unknown,no
85,management,single,secondary,no,69918,yes,no,unknown,15,mar,1039,49,392,12,failure,yes
82,blue-collar,single,tertiary,no,17968,yes,no,unknown,22,oct,2967,45,237,18,unknown,no
49,management,divorced,secondary,no,23175,yes,no,telephone,6,mar,2709,16,18,19,unknown,no
28,self-employed,single,tertiary,no,3426,yes,yes,telephone,7,may,2771,9,310,9,other,no
54,housemaid,single,tertiary,no,3523,no,no,unknown,5,feb,2223,38,197,12,unknown,no
36,student,single,tertiary,no,36449,no,no,unknown,29,nov,1497,23,86,10,other,no
68,retired,married,unknown,no,27503,yes,no,telephone,3,apr,1993,8,294,16,unknown,yes
51,blue-collar,divorced,unknown,no,33079,no,no,cellular,11,jun,1859,49,61,19,failure,no
88,housemaid,divorced,tertiary,no,3108,no,no,cellular,1,jun,457,13,315,13,unknown,no
77,blue-collar,divorced,tertiary,no,54444,no,no,cellular,26,feb,942,21,128,13,success,no
70,technician,married,secondary,no,228,yes,no,cellular,26,may,1247,23,174,18,unknown,no
29,self-employed,divorced,secondary,no,28602,no,no,unknown,23,jun,2049,8,49,17,unknown,yes
79,admin.,divorced,unknown,no,59776,no,no,unknown,10,jun,2316,22,289,12,other,no
83,housemaid,divorced,unknown,no,77544,no,no,telephone,10,oct,2023,4,21,19,other,no
65,technician,single,tertiary,no,33200,yes,no,unknown,13,jul,1494,5,16,1,success,yes
57,technician,single,unknown,no,50819,yes,no,telephone,17,mar,2389,20,59,5,failure,no
41,management,divorced,tertiary,yes,15842,no,no,unknown,12,oct,989,6,326,4,other,no
67,unknown,married,unknown,no,61373,yes,yes,telephone,18,mar,2516,22,335,2,success,no
85,unknown,single,primary,no,5125,no,no,telephone,1,apr,2560,1,45,7,success,no
60,services,married,unknown,no,45416,yes,yes,cellular,27,mar,1117,13,4,2,unknown,no
34,unemployed,married,unknown,no,21105,yes,yes,cellular,2,jan,1206,26,1,3,other,no
72,unemployed,married,tertiary,no,42884,no,no,unknown,6,nov,2253,41,86,0,other,yes
51,services,divorced,primary,yes,76054,yes,no,telephone,4,dec,1179,30,279,3,unknown,no
87,services,single,secondary,no,11414,yes,no,unknown,5,aug,462,15,217,4,success,no
77,housemaid,divorced,unknown,no,7981,yes,no,unknown,24,may,2217,34,300,10,success,no
68,unemployed,divorced,primary,no,9516,yes,no,cellular,6,feb,859,41,358,1,other,no
94,services,single,secondary,no,28059,yes,no,telephone,19,dec,1650,34,281,10,unknown,no
90,services,married,primary,no,66657,yes,yes,telephone,5,feb,1966,27,21,15,failure,yes
52,services,divorced,primary,no,15455,no,no,telephone,20,may,2821,12,352,16,failure,no
51,housemaid,married,secondary,no,-838,yes,no,cellular,30,jun,1177,11,273,11,other,no
33,entrepreneur,married,secondary,no,49239,yes,no,telephone,3,apr,410,4,174,9,success,no
35,unemployed,married,tertiary,no,59055,yes,no,unknown,1,jan,2469,44,64,8,success,no
55,entrepreneur,single,tertiary,no,47617,yes,no,unknown,26,feb,1840,41,338,9,success,no
60,admin.,married,tertiary,no,20356,no,no,unknown,27,jul,2029,45,17,7,other,no
49,housemaid,single,primary,no,399,yes,no,unknown,11,dec,849,12,209,16,unknown,no
24,retired,single,unknown,no,33332,no,yes,telephone,2,apr,1465,20,140,8,failure,no
63,retired,divorced,unknown,no,70893,yes,no,cellular,18,nov,1728,27,199,2,unknown,no
78,retired,married,unknown,no,77775,no,no,cellular,24,jul,2754,21,2,0,unknown,no
35,housemaid,divorced,secondary,no,52334,yes,no,cellular,15,apr,2764,49,244,9,other,no
88,retired,divorced,unknown,no,25067,no,no,telephone,27,nov,2179,34,51,3,other,no
57,technician,single,secondary,no,22590,yes,no,cellular,25,dec,2834,18,330,18,success,no
67,blue-collar,divorced,primary,no,41675,no,no,cellular,17,jul,2083,43,252,17,failure,no
